Ensembl_Gene_ID;Moyenne_CPM_WT;Moyenne_CPM_WT_treated;Moyenne_CPM_Disease;Moyenne_CPM_Rescue;Pvalue_Patho;Pvalue_Rescue;Ref_Utilisee;Log2FC_Patho;Log2FC_Rescue;Significatif_Patho;Significatif_Rescue
ENSMUSG00000000031;676.7108027125564;625.9439222201954;2324.7898215532846;1770.39874579471;1.5291730462650775e-17;0.43826467031601074;WT treated;1.6259381950447103;-0.2645594983398636;OUI;NON
ENSMUSG00000000214;0.030943468199231473;0.03221213475254814;0.46998237764392714;0.1452396405986967;0.011946551218973232;0.03829377158165048;WT treated;3.5938953037200188;-1.5541952808357504;OUI;OUI
ENSMUSG00000000305;4.349559284324742;3.022505637389613;1.1893936444011717;2.6009121907505874;0.01345608893192653;0.011097754775138035;WT treated;-1.6240816658519808;1.2646859626187807;OUI;OUI
ENSMUSG00000000320;0.948641750467206;0.856015026134324;5.391526173701149;2.5536591843269805;2.0422812681994819e-13;2.5877279471049875e-05;WT treated;2.385197964829601;-0.9438554660937692;OUI;OUI
ENSMUSG00000000392;5.43134804642078;4.070865682708012;10.095346111757204;6.409523096124203;0.0002693291022927323;0.042760671773080246;WT treated;1.0460949763646292;-0.5263155675570373;OUI;OUI
ENSMUSG00000000435;1.6213289967552593;1.3927808509733248;0.644054962717379;0.49247399480266363;0.0017519314523436514;0.7153226523657868;WT treated;-1.3771460684836856;-0.2521550010117127;OUI;NON
ENSMUSG00000000555;16.783707240870857;13.183349959737157;41.80149128228272;25.81159424093419;4.535961733901851e-14;0.0001264964345952358;WT treated;1.3908607288277504;-0.5635483140864979;OUI;OUI
ENSMUSG00000000567;2.4741222113254637;3.636760224951871;10.857363512914624;4.2633343463680795;0.008664141914065676;0.002131120526470817;WT treated;1.2985738121969297;-1.2105919184009686;OUI;OUI
ENSMUSG00000000739;2.0551205066578615;1.2432087621312167;3.7114904862644345;2.916028730451676;0.014259164098233704;0.6866015572888033;WT treated;1.3268998499246962;-0.22591642271438686;OUI;NON
ENSMUSG00000000753;52.21712895398163;32.944206521037884;93.83508680659763;53.74881334416578;3.6144525097729256e-09;0.010966336838455692;WT treated;1.244716760325061;-0.6699813343265719;OUI;OUI
ENSMUSG00000000794;4.040721774816575;3.1957030150393013;33.36872759512836;10.326641825592144;6.052860718104773e-15;0.0009109010991515043;WT treated;3.114177519588523;-1.5551422637700218;OUI;OUI
ENSMUSG00000000957;9.415735356931089;9.075235154273606;23.669459630199086;13.750488535995416;7.078157711399349e-06;0.005467092156732072;WT treated;1.114310434706556;-0.6521923389785118;OUI;OUI
